,0,1,2,3,4
9911,Adventure,Comedy,Crime,,
9912,Comedy,Romance,,,
9913,Adventure,Comedy,Romance,,
9914,Comedy,Romance,,,
9915,Western,Action,,,
9916,Adventure,Science Fiction,,,
9917,Music,Comedy,Crime,,
9918,Comedy,Romance,,,
9919,Drama,History,,,
9921,Crime,Drama,Horror,Mystery,Thriller
9922,Horror,,,,
9923,Science Fiction,Drama,,,
9924,Family,Fantasy,,,
9925,Adventure,Action,Thriller,Science Fiction,
9926,Comedy,Drama,Romance,,
9927,Action,Crime,Thriller,,
9928,Action,Science Fiction,,,
9929,Crime,Drama,Thriller,Mystery,
9930,Action,Science Fiction,Thriller,,
9931,Adventure,Fantasy,Animation,Comedy,Family
9932,Drama,Mystery,Science Fiction,Thriller,
9933,Comedy,Drama,Romance,,
9934,Action,Crime,Thriller,,
9935,Crime,Drama,Romance,Thriller,
9936,Comedy,,,,
9937,Drama,Western,Crime,,
9938,Drama,Romance,,,
9939,Horror,Action,Mystery,Thriller,
9940,Crime,Thriller,,,
9941,Comedy,,,,
9942,Drama,Thriller,,,
9943,War,Drama,History,,
9944,Science Fiction,Thriller,,,
9945,Action,Western,,,
9946,Drama,,,,
9947,Adventure,Drama,,,
9948,Adventure,Action,Thriller,Crime,
9949,Western,,,,
9950,Drama,Music,Romance,,
9951,Drama,,,,
9952,Action,Thriller,Drama,,
9953,Western,,,,
9954,Horror,Mystery,,,
9955,Action,Crime,Drama,Thriller,
9956,Drama,,,,
9957,Mystery,,,,
9958,War,Drama,,,
9959,Action,Drama,,,
9960,Drama,Romance,War,,
9961,Horror,,,,
9962,Drama,TV Movie,,,
9963,Drama,Adventure,Western,,
9964,Drama,Thriller,,,
9965,Comedy,Romance,,,
9966,Horror,,,,
9967,Crime,Drama,History,,
9968,Drama,,,,
9970,Horror,Thriller,,,
9971,Romance,Drama,War,,
9972,Crime,Drama,,,
9973,Comedy,Horror,,,
9974,Drama,History,,,
9975,Drama,Romance,,,
9976,Horror,Thriller,,,
9977,Mystery,Comedy,Drama,,
9978,Action,Adventure,Science Fiction,,
9979,Drama,Crime,,,
9980,Action,Thriller,,,
9981,Adventure,Action,Comedy,Science Fiction,Family
9982,Fantasy,Drama,Romance,,
9983,Romance,Comedy,,,
9984,Drama,Action,Thriller,Crime,
9985,Adventure,Drama,Western,,
9986,Fantasy,Drama,Thriller,Mystery,Romance
9987,Science Fiction,Action,Adventure,Comedy,Family
9988,Horror,Thriller,,,
9989,Drama,,,,
9990,Drama,Horror,,,
9991,Adventure,Fantasy,Horror,,
9992,Action,Adventure,Thriller,,
9993,Science Fiction,Action,Thriller,,
9994,Adventure,,,,
9995,Drama,Horror,Mystery,Thriller,
9996,Drama,Thriller,Crime,,
9997,Comedy,Horror,Fantasy,,
9998,Action,Horror,,,
9999,Action,Adventure,Crime,Science Fiction,Thriller
10000,Drama,Family,Fantasy,Adventure,
10001,Romance,Comedy,,,
10002,Drama,,,,
10003,Thriller,Action,Comedy,Crime,Drama
10004,Adventure,Animation,Family,Comedy,Fantasy
10005,Action,Thriller,,,
10006,Action,Crime,Drama,Mystery,Thriller
10007,Comedy,Drama,Romance,,
10008,Drama,Horror,Thriller,,
10009,Drama,Thriller,Crime,Mystery,
10010,Fantasy,Comedy,Science Fiction,Romance,
10011,Comedy,Crime,Thriller,,
10012,Adventure,Animation,Comedy,Science Fiction,Family
10013,Thriller,Horror,Mystery,,
10014,Drama,Horror,Science Fiction,Thriller,
10015,War,Action,Science Fiction,,
10016,Comedy,Crime,,,
10017,Romance,,,,
10018,Action,Adventure,Comedy,Drama,
10019,Drama,Mystery,Horror,,
10020,Drama,Action,Thriller,Crime,
10021,Music,Comedy,,,
10022,Drama,Romance,,,
10023,Action,Thriller,Science Fiction,Crime,Horror
10024,Music,Drama,,,
10025,Western,Adventure,,,
10026,Action,Adventure,Comedy,Romance,
10027,Adventure,Action,Comedy,Thriller,Crime
10028,Action,Science Fiction,Crime,,
10029,Drama,Thriller,Crime,Romance,
10030,Comedy,Drama,Romance,,
10031,Horror,,,,
10032,Crime,Drama,,,
10033,Thriller,,,,
10034,Comedy,Drama,,,
10035,Comedy,Drama,,,
10036,Action,Thriller,,,
10037,Mystery,Drama,Thriller,,
10038,Comedy,Drama,,,
10039,Comedy,,,,
10040,Action,Adventure,,,
10041,Action,Comedy,,,
10042,Comedy,Crime,,,
10043,Thriller,Crime,,,
10044,Drama,Horror,,,
10045,Animation,Comedy,Family,Science Fiction,
10046,Adventure,Drama,Romance,,
10047,Horror,Science Fiction,Thriller,,
10048,Comedy,Crime,,,
10049,Adventure,Drama,Thriller,,
10050,Fantasy,Horror,Comedy,,
10051,Comedy,Horror,,,
10052,Action,Thriller,,,
10053,Science Fiction,Thriller,,,
10055,Adventure,Animation,Crime,Family,Fantasy
10056,Drama,Horror,Mystery,Thriller,
10057,Comedy,,,,
10058,Comedy,Family,,,
10059,Mystery,Thriller,,,
10061,Adventure,Family,,,
10062,Drama,Foreign,History,,
10063,Comedy,Horror,Science Fiction,,
10064,Drama,Comedy,,,
10065,Science Fiction,Action,Thriller,,
10066,Thriller,Drama,Romance,Crime,
10067,Comedy,,,,
10068,Action,Drama,Fantasy,Horror,
10069,Crime,Drama,Mystery,,
10070,Drama,Action,Comedy,Crime,Thriller
10071,Action,Thriller,,,
10072,Romance,Action,Adventure,Western,Drama
10073,Adventure,Drama,Action,,
10074,Drama,Romance,,,
10075,Action,Crime,Drama,Thriller,
10076,Thriller,Horror,,,
10077,Action,Comedy,Thriller,Crime,Mystery
10078,Drama,War,Action,,
10079,Horror,Thriller,Action,,
10080,Crime,Drama,Thriller,,
10081,Fantasy,Comedy,Science Fiction,Romance,
10082,Comedy,Drama,,,
10083,Comedy,Drama,,,
10084,Crime,Drama,,,
10086,Drama,,,,
10087,Fantasy,Comedy,Science Fiction,,
10090,Action,Comedy,Crime,,
10091,TV Movie,Horror,Thriller,,
10092,Drama,Action,Thriller,Romance,
10094,Comedy,Family,,,
10095,Comedy,Drama,Romance,,
10096,Comedy,Drama,,,
10097,Comedy,,,,
10098,Horror,,,,
10100,Drama,,,,
10101,Mystery,Drama,,,
10103,Drama,Crime,History,,
10104,Comedy,Family,Fantasy,,
10105,Comedy,Drama,,,
10106,Drama,History,,,
10107,Crime,Thriller,,,
10109,Action,Thriller,Crime,Mystery,
10110,Adventure,Animation,Comedy,Family,
10111,Comedy,Drama,Romance,,
10112,Music,Crime,Drama,,
10113,Action,Adventure,Drama,War,
10114,Drama,Crime,Mystery,Comedy,
10115,Drama,History,,,
10116,Comedy,Family,,,
10117,Western,Action,Adventure,,
10118,Action,Drama,History,Romance,War
10119,Horror,,,,
10120,Drama,,,,
10121,Drama,,,,
10122,Drama,Action,Romance,,
10124,Horror,,,,
10125,Action,Adventure,Science Fiction,,
10126,Drama,Romance,,,
10127,Horror,,,,
10128,Drama,,,,
10130,Western,Action,,,
10131,Comedy,Family,,,
10133,Adventure,Drama,History,,
10134,Comedy,Drama,,,
10135,Comedy,Music,Romance,,
10136,Fantasy,Drama,Action,Foreign,Adventure
10137,Science Fiction,Drama,,,
10138,Comedy,,,,
10139,Western,,,,
10140,Romance,Drama,,,
10141,Drama,Horror,Thriller,,
10142,Action,Adventure,Western,,
10143,Action,Drama,History,,
10144,Comedy,Drama,Romance,,
10145,Comedy,Romance,,,
10146,Thriller,Adventure,Fantasy,Science Fiction,Romance
10147,Horror,Thriller,,,
10148,Adventure,Family,,,
10149,Thriller,Music,Comedy,Crime,
10150,Action,Drama,Western,,
10151,Comedy,Drama,Romance,,
10152,Horror,,,,
10153,Horror,Thriller,,,
10154,Drama,,,,
10155,Crime,Western,,,
10156,Action,Western,,,
10157,Action,Drama,Romance,Western,
10158,Drama,Family,,,
10159,Thriller,,,,
10160,Comedy,,,,
10161,Action,Adventure,Drama,History,Western
10163,Drama,History,,,
10164,Adventure,Fantasy,Science Fiction,,
10165,Drama,,,,
10166,Comedy,,,,
10167,Horror,Science Fiction,,,
10168,Comedy,Family,,,
10169,Horror,,,,
10171,Horror,,,,
10172,Action,Drama,History,War,
10173,Crime,Drama,,,
10174,Drama,,,,
10175,Horror,Thriller,,,
10176,Horror,Thriller,,,
10177,Adventure,Action,Romance,Science Fiction,
10178,Action,Adventure,Drama,Horror,Science Fiction
10179,Drama,History,Mystery,Thriller,
10180,Action,Crime,Thriller,,
10181,Comedy,Crime,Thriller,,
10182,Drama,Western,,,
10183,Thriller,,,,
10184,Comedy,Drama,,,
10185,Drama,,,,
10186,Adventure,Drama,Action,Thriller,War
10188,Comedy,Crime,Mystery,Thriller,
10189,Comedy,Crime,Romance,Thriller,
10190,Action,Crime,,,
10191,Comedy,Mystery,,,
10192,Action,Adventure,Science Fiction,Thriller,
10193,Action,Adventure,Drama,Western,
10194,Drama,Thriller,,,
10195,Drama,Crime,,,
10196,Drama,Western,,,
10198,TV Movie,Drama,,,
10199,Drama,Science Fiction,,,
10200,Mystery,Drama,Thriller,,
10201,Thriller,Mystery,Horror,,
10202,Action,Thriller,,,
10203,Drama,Thriller,Mystery,,
10204,Action,Adventure,Drama,Romance,
10205,Drama,Action,Comedy,Music,Family
10206,Comedy,,,,
10207,Horror,,,,
10208,Drama,Music,Romance,,
10209,Horror,,,,
10210,Action,Drama,History,War,
10211,Comedy,Drama,,,
10212,Action,,,,
10213,Documentary,Music,,,
10214,Comedy,Drama,Romance,,
10215,Horror,Thriller,,,
10217,Horror,Science Fiction,,,
10218,Comedy,Family,,,
10219,Horror,Mystery,Thriller,Crime,
10220,Romance,Fantasy,Drama,Comedy,
10221,Fantasy,Animation,Family,,
10222,Drama,History,War,,
10223,Adventure,Science Fiction,,,
10224,Action,Adventure,Comedy,Science Fiction,
10225,Comedy,Drama,Family,,
10226,Adventure,Action,Thriller,Crime,Mystery
10227,Action,Drama,Thriller,Crime,Mystery
10228,Drama,Mystery,,,
10229,Comedy,Drama,,,
10230,Adventure,Fantasy,Action,Comedy,Family
10231,Crime,Drama,Thriller,,
10232,Comedy,,,,
10233,Comedy,Family,Fantasy,,
10234,Action,Adventure,Thriller,,
10235,Drama,Thriller,,,
10236,Action,Adventure,Comedy,Family,Fantasy
10237,Drama,History,War,,
10238,Animation,Comedy,Family,,
10239,Comedy,,,,
10240,Comedy,Drama,Romance,,
10241,Action,Adventure,Drama,History,Western
10242,Action,Comedy,Drama,Romance,
10243,Comedy,Romance,,,
10244,Action,Crime,Drama,Thriller,
10245,Action,Comedy,War,,
10246,Action,Thriller,Crime,Romance,
10247,Adventure,Comedy,Family,Fantasy,
10248,Music,Comedy,,,
10249,Action,Thriller,Crime,,
10250,Action,Mystery,Thriller,,
10251,Action,Adventure,Comedy,,
10252,Action,Adventure,Crime,Science Fiction,Thriller
10253,Romance,Drama,,,
10254,Family,Comedy,,,
10255,Thriller,Crime,,,
10256,Drama,Crime,,,
10257,Comedy,Crime,Mystery,Thriller,
10258,Crime,Drama,Thriller,,
10259,Comedy,Family,,,
10260,Drama,Mystery,Thriller,,
10261,Mystery,Horror,,,
10262,Action,Adventure,Drama,Thriller,
10263,Comedy,Family,Fantasy,,
10264,Crime,Drama,Thriller,,
10265,Drama,,,,
10266,Horror,Science Fiction,Thriller,,
10267,Family,Adventure,,,
10268,Comedy,Crime,Romance,Drama,
10269,Comedy,Drama,Romance,,
10270,Thriller,Drama,Mystery,,
10271,Action,Thriller,,,
10272,Drama,,,,
10273,Crime,Action,Mystery,Thriller,
10274,Romance,Drama,,,
10275,Action,Drama,Western,,
10276,Action,Crime,Drama,Thriller,
10277,Adventure,Comedy,Drama,Family,
10278,Drama,Comedy,Romance,,
10279,Drama,Horror,Thriller,,
10280,Comedy,,,,
10281,Action,Adventure,Crime,Thriller,
10282,Drama,Romance,,,
10283,Animation,Action,Adventure,Family,
10284,Drama,Romance,,,
10285,Drama,Music,Mystery,,
10286,Action,Drama,Thriller,,
10287,Drama,,,,
10288,Action,Comedy,,,
10289,Comedy,,,,
10290,Action,Drama,Horror,Thriller,
10291,Action,Adventure,Drama,Thriller,
10292,Drama,Crime,,,
10293,Action,Drama,Thriller,,
10294,Horror,Thriller,,,
10295,Drama,Thriller,Mystery,Romance,
10296,Comedy,Family,Romance,,
10297,Comedy,,,,
10298,Romance,Comedy,Family,,
10299,Drama,,,,
10300,Drama,Romance,,,
10301,Comedy,Foreign,,,
10302,Comedy,Science Fiction,Family,,
10303,Family,Comedy,,,
10304,War,Drama,History,,
10305,Comedy,Drama,,,
10306,Comedy,Crime,Romance,,
10307,Romance,Drama,,,
10308,Comedy,Drama,,,
10309,Comedy,,,,
10310,Comedy,Drama,,,
10311,Science Fiction,Action,Adventure,,
10312,Drama,,,,
10313,Fantasy,Comedy,Drama,Romance,
10314,Action,Crime,Drama,Thriller,
10315,Drama,Action,Crime,,
10316,Horror,Science Fiction,,,
10317,Drama,Thriller,Romance,,
10318,Drama,Romance,,,
10319,History,War,Action,Drama,
10320,Action,Adventure,History,War,
10321,Drama,,,,
10322,Fantasy,Drama,Comedy,Science Fiction,Romance
10323,Crime,Drama,Thriller,,
10324,Drama,Music,,,
10325,Mystery,Drama,Comedy,,
10326,Action,Comedy,,,
10327,Comedy,Horror,Thriller,,
10328,Horror,,,,
10329,Comedy,Family,,,
10330,Comedy,,,,
10332,Crime,Drama,,,
10333,Drama,,,,
10334,Fantasy,Drama,Family,,
10335,Drama,History,,,
10336,Action,Crime,Drama,Thriller,
10337,Drama,Romance,,,
10338,Drama,Romance,,,
10340,Comedy,Drama,,,
10341,Drama,,,,
10342,Western,Drama,Comedy,Romance,
10343,Drama,Romance,,,
10344,Horror,Mystery,,,
10345,Music,Drama,,,
10347,Drama,,,,
10348,Drama,,,,
10349,Comedy,,,,
10350,Comedy,,,,
10351,Action,Comedy,Family,,
10352,Comedy,Drama,Romance,,
10353,Fantasy,Horror,Science Fiction,,
10354,Drama,Thriller,,,
10355,Drama,Horror,Thriller,Mystery,
10356,Animation,Science Fiction,Family,,
10357,Drama,,,,
10358,Action,Thriller,,,
10359,Family,,,,
10360,Drama,Horror,Thriller,,
10362,Action,Adventure,Science Fiction,,
10363,Action,Adventure,Comedy,Romance,
10365,Action,Comedy,Family,,
10366,Action,Crime,Drama,Foreign,Thriller
10367,Comedy,Crime,,,
10368,Horror,Science Fiction,Thriller,,
10369,Drama,Romance,,,
10370,Adventure,Action,Comedy,,
10371,Music,Drama,Romance,,
10372,Comedy,History,Horror,,
10373,Animation,Family,Adventure,,
10376,Comedy,,,,
10377,Fantasy,Action,Comedy,Science Fiction,Family
10378,Drama,Action,,,
10379,Comedy,Drama,,,
10380,Family,Comedy,Action,,
10381,Horror,Romance,Science Fiction,,
10383,Horror,Mystery,Thriller,,
10384,Action,Adventure,Drama,Family,
10385,Action,Comedy,Drama,Thriller,
10387,Comedy,Romance,,,
10388,Action,Crime,Drama,Thriller,
10389,Action,Adventure,Comedy,Family,
10391,Comedy,Drama,Romance,,
10392,Drama,Crime,,,
10393,Action,Comedy,Science Fiction,,
10394,Music,Comedy,,,
10398,Family,Animation,Adventure,,
10399,Comedy,Drama,Romance,,
10400,Adventure,Action,Comedy,,
10401,Action,Thriller,Adventure,,
10402,Crime,Drama,,,
10403,Drama,Romance,,,
10404,Crime,Drama,,,
10405,Crime,Drama,Thriller,,
10406,Comedy,Horror,,,
10407,Comedy,,,,
10408,Thriller,,,,
10409,Action,Adventure,War,,
10410,Crime,Drama,Mystery,Thriller,
10412,Drama,,,,
10413,Comedy,Drama,Romance,,
10414,Horror,Science Fiction,,,
10415,Crime,Drama,,,
10416,Comedy,Drama,Romance,,
10417,Comedy,,,,
10418,Adventure,Fantasy,Comedy,Family,Music
10419,Action,Drama,Western,,
10420,Music,Drama,Romance,,
10421,Comedy,Romance,,,
10422,Comedy,Drama,Romance,,
10423,Action,Adventure,Crime,Drama,Mystery
10424,Western,,,,
10425,Comedy,Romance,,,
10427,Horror,Comedy,Science Fiction,,
10429,Fantasy,Comedy,Romance,,
10430,Documentary,Music,,,
10431,Fantasy,Comedy,Family,,
10432,Comedy,Music,Romance,,
10433,Horror,Science Fiction,,,
10435,Drama,Romance,,,
10438,Action,Thriller,Adventure,,
10439,Animation,Family,,,
10440,Horror,,,,
10441,Comedy,Mystery,Romance,Thriller,
10442,Comedy,,,,
10443,Drama,History,Romance,,
10444,Comedy,Adventure,Action,Crime,
10445,Comedy,Crime,,,
10446,Adventure,Drama,History,Thriller,War
10447,Mystery,Horror,Thriller,,
10448,Adventure,Drama,Foreign,Thriller,
10449,Comedy,Romance,,,
10450,Drama,Thriller,Crime,Mystery,Comedy
10451,Horror,Science Fiction,Thriller,,
10452,Action,Drama,Western,,
10453,Adventure,Comedy,History,Romance,
10454,Comedy,Fantasy,Horror,,
10455,Adventure,Comedy,Romance,,
10456,Drama,Mystery,Thriller,,
10457,Action,Drama,History,,
10458,Horror,Thriller,,,
10459,Drama,Foreign,,,
10460,Comedy,Romance,Family,,
10461,Drama,,,,
10462,Comedy,Romance,Western,,
10463,Adventure,Family,Fantasy,,
10464,Horror,Science Fiction,Thriller,,
10465,Romance,Comedy,Drama,,
10466,Horror,,,,
10467,Drama,,,,
10468,Comedy,Drama,,,
10469,Drama,Mystery,Crime,,
10470,Horror,,,,
10472,Horror,Action,Thriller,Science Fiction,
10473,Adventure,Action,Fantasy,,
10474,Drama,War,Action,,
10475,Drama,Action,Romance,,
10476,Drama,Comedy,,,
10477,Crime,Drama,,,
10478,Family,Animation,Adventure,Comedy,
10479,Drama,Family,Animation,Adventure,
10480,Horror,Science Fiction,,,
10481,Drama,Romance,,,
10482,Animation,,,,
10483,Adventure,Comedy,,,
10484,Action,Adventure,Comedy,,
10485,Comedy,Family,Science Fiction,,
10486,Crime,Drama,Mystery,Thriller,
10487,Science Fiction,Adventure,,,
10488,Fantasy,Comedy,Science Fiction,,
10489,Adventure,Fantasy,Action,Comedy,
10490,Drama,,,,
10491,Drama,Thriller,Mystery,,
10492,Adventure,Family,Fantasy,,
10493,Action,Crime,Thriller,,
10494,Horror,Action,Thriller,,
10495,Adventure,Drama,Action,Romance,Family
10496,Family,Science Fiction,Adventure,,
10497,Comedy,Western,,,
10498,Action,Crime,Thriller,,
10499,Adventure,Comedy,,,
10500,Action,Comedy,Drama,War,
10501,Action,Adventure,Comedy,,
10502,Comedy,,,,
10503,Thriller,Horror,,,
10504,Comedy,Romance,,,
10505,Horror,Comedy,Music,,
10506,Drama,Comedy,Romance,,
10507,Adventure,Drama,Action,History,
10508,Drama,Family,,,
10509,Horror,Mystery,Thriller,,
10510,Adventure,Drama,,,
10511,Horror,Science Fiction,Fantasy,,
10512,Action,,,,
10513,Action,Comedy,Crime,,
10514,Comedy,Horror,Science Fiction,,
10515,Comedy,,,,
10516,Drama,Music,Romance,,
10517,Drama,Music,Mystery,Romance,
10518,Horror,Fantasy,,,
10519,Comedy,Drama,,,
10522,Drama,,,,
10523,Animation,,,,
10524,Romance,Comedy,Thriller,,
10525,Comedy,,,,
10526,Drama,Action,Crime,Mystery,
10527,Action,Drama,Horror,Science Fiction,
10528,Drama,Romance,,,
10529,Action,Adventure,Comedy,,
10530,Comedy,Drama,Fantasy,Romance,
10531,Action,Comedy,Drama,Romance,
10532,Horror,Mystery,Thriller,,
10533,Horror,Thriller,,,
10534,Drama,Crime,Romance,,
10535,Crime,Drama,Comedy,,
10536,Science Fiction,Action,Thriller,,
10537,Horror,Thriller,Crime,Drama,
10539,Romance,Science Fiction,Horror,Action,Crime
10540,Horror,Music,,,
10541,Horror,,,,
10542,Comedy,,,,
10543,Comedy,Drama,Romance,,
10544,Comedy,Drama,,,
10545,Comedy,Crime,,,
10546,Mystery,Drama,Horror,Science Fiction,
10549,Crime,Thriller,Action,,
10551,Comedy,Horror,,,
10552,Science Fiction,,,,
10553,Comedy,,,,
10555,Thriller,Action,Comedy,Crime,
10556,Science Fiction,Thriller,,,
10557,Drama,Family,,,
10558,Crime,Drama,,,
10559,Drama,Comedy,Romance,Family,
10561,Drama,,,,
10562,Action,Thriller,War,,
10563,Comedy,Crime,Drama,Romance,Thriller
10564,Action,Thriller,,,
10565,Action,Crime,Thriller,,
10566,Fantasy,Horror,,,
10567,Drama,History,,,
10569,Adventure,Drama,,,
10570,Comedy,Horror,Science Fiction,,
10572,Action,Comedy,Crime,,
10573,Comedy,Horror,Music,,
10574,Drama,Romance,,,
10576,Comedy,Drama,Romance,,
10577,Comedy,Drama,,,
10578,Comedy,Drama,Romance,,
10579,Drama,Romance,,,
10580,Comedy,Romance,,,
10582,Animation,Comedy,Drama,War,
10584,Family,Adventure,,,
10585,Action,Drama,Horror,Science Fiction,Thriller
10588,Comedy,Horror,,,
10589,Crime,Horror,Thriller,,
10593,Animation,Family,,,
10594,Drama,Horror,Thriller,,
10595,Adventure,Action,Thriller,,
10596,Drama,Crime,,,
10597,Crime,Thriller,Action,,
10598,Action,Adventure,Drama,Horror,Science Fiction
10599,Action,Science Fiction,,,
10600,Thriller,Drama,Horror,,
10601,Comedy,Crime,Drama,,
10602,Action,Crime,Thriller,,
10603,Western,,,,
10604,Action,Thriller,,,
10605,Drama,Romance,,,
10606,Comedy,Drama,,,
10607,Mystery,Science Fiction,Thriller,,
10608,Crime,Drama,,,
10609,Science Fiction,Comedy,Romance,,
10610,Drama,History,Music,,
10611,Crime,Drama,History,,
10612,Action,Crime,Drama,Thriller,
10613,Comedy,Crime,Drama,,
10614,Action,Adventure,Comedy,Drama,
10615,Thriller,Crime,Drama,Mystery,
10616,Western,,,,
10617,Action,Adventure,Drama,Family,Fantasy
10618,Horror,Mystery,,,
10619,Comedy,Drama,,,
10620,Animation,Drama,Family,,
10621,Drama,Western,,,
10622,Crime,Drama,,,
10623,Action,Adventure,Drama,,
10624,Horror,,,,
10625,Horror,Thriller,,,
10626,Action,Western,,,
10627,Animation,Comedy,Family,,
10628,Action,Crime,Drama,,
10629,Horror,Science Fiction,,,
10630,Drama,,,,
10631,Thriller,Crime,Drama,Mystery,
10632,Crime,Drama,,,
10633,Drama,Romance,,,
10634,Documentary,,,,
10635,Drama,Crime,,,
10636,Horror,,,,
10637,Horror,Science Fiction,,,
10638,Mystery,Horror,,,
10639,TV Movie,Horror,,,
10640,Action,Thriller,Drama,Crime,
10641,Drama,Thriller,,,
10642,Horror,Thriller,Mystery,,
10643,Horror,,,,
10644,Action,Drama,Horror,Thriller,
10645,Drama,Thriller,Crime,Mystery,
10646,Comedy,Horror,,,
10647,Action,Crime,Drama,,
10648,Animation,Comedy,Family,Adventure,
10649,Adventure,Science Fiction,Mystery,,
10650,Comedy,Drama,War,,
10651,Action,Adventure,Comedy,Drama,War
10652,Horror,,,,
10653,Drama,History,War,,
10654,Drama,Romance,,,
10655,Drama,Romance,,,
10656,History,Action,Drama,Adventure,War
10657,Comedy,Drama,Thriller,,
10658,Western,,,,
10660,Action,Drama,Thriller,,
10661,Drama,Romance,,,
10662,Horror,Crime,,,
10663,TV Movie,Animation,Family,Fantasy,
10664,War,Comedy,Drama,,
10665,Action,Comedy,Drama,Western,
10667,Action,Drama,Romance,Western,
10668,Comedy,,,,
10669,Fantasy,Drama,Family,,
10670,Horror,,,,
10671,Music,Drama,Crime,,
10672,Drama,,,,
10673,Horror,,,,
10674,Documentary,Music,,,
10675,Action,Comedy,Western,,
10676,Comedy,,,,
10677,Action,Adventure,Drama,Western,
10678,Documentary,Music,,,
10679,Action,Western,,,
10681,Action,Western,,,
10682,Romance,Drama,Comedy,,
10683,Adventure,Comedy,Crime,Mystery,Romance
10684,Action,Drama,Foreign,History,
10685,Horror,,,,
10686,Mystery,Thriller,,,
10687,Crime,Fantasy,Science Fiction,Thriller,
10688,Action,Comedy,Drama,Western,
